   1.9183655e+01   4.6714640e+01   9.4710000e+01  -2.1101742e-02   5.3982486e-02   8.1450652e-03   4.3603505e-01
   1.9187815e+01   4.6709921e+01   9.4720000e+01  -2.1215406e-02   4.9157274e-02   1.4440004e-02   3.4906248e-01
   1.9199204e+01   4.6699921e+01   9.5510000e+01  -2.1479028e-02   2.5051802e-02   4.8976185e-04   7.0427579e-02
   1.9203100e+01   4.6694923e+01   9.5340000e+01  -2.1611386e-02   9.0113389e-03  -2.0782662e-02   7.3018748e-01
   1.9206711e+01   4.6691311e+01   9.4850000e+01  -2.1645600e-02  -1.0104917e-02  -5.0363905e-03   5.9336504e-01
   1.9211152e+01   4.6694363e+01   9.4520000e+01  -2.1687607e-02  -6.8423280e-03  -6.2778111e-03   6.0229146e-01
   1.9212263e+01   4.6698535e+01   9.4730000e+01  -2.1672585e-02   6.3518977e-03  -3.8839410e-02   6.2189361e-01
   1.9216433e+01   4.6702425e+01   9.4760000e+01  -2.1666864e-02   3.0460543e-02  -1.7502468e-02   6.8198704e-01
   1.9222543e+01   4.6703531e+01   9.4680000e+01  -2.1693961e-02   2.5740840e-02  -2.5722994e-02   6.5620482e-01
   1.9229491e+01   4.6704645e+01   9.5480000e+01  -2.1720136e-02   3.7688917e-02  -1.4911719e-02   6.0637019e-01
   1.9236711e+01   4.6705200e+01   9.5470000e+01  -2.1732838e-02   3.6250986e-02  -9.1829777e-03   7.0621357e-01
   1.9242823e+01   4.6706584e+01   9.5930000e+01  -2.1679303e-02   4.4637828e-02   9.7443146e-03   5.9192970e-01
   1.9249770e+01   4.6707417e+01   9.5910000e+01  -2.1608698e-02   4.8404453e-02   1.5565174e-02   5.3011027e-01
   1.9256704e+01   4.6708250e+01   9.6300000e+01  -2.1550110e-02   4.5535315e-02   1.7515811e-02   4.9702025e-01
   1.9263103e+01   4.6709084e+01   9.6750000e+01  -2.1501924e-02   3.8865344e-02   2.6128409e-02   5.1424833e-01
   1.9268371e+01   4.6711863e+01   9.7480000e+01  -2.1419705e-02   2.0997540e-02   2.9380756e-02   4.6054517e-01
   1.9275316e+01   4.6711867e+01   9.7790000e+01  -2.1386384e-02   1.8707711e-02   3.6767532e-02   4.2834064e-01
   1.9283937e+01   4.6712425e+01   9.8150000e+01  -2.1317607e-02   2.6070265e-02   1.8231075e-02   3.0157595e-01
   1.9291429e+01   4.6711870e+01   9.8910000e+01  -2.1307482e-02   1.8082669e-02  -1.9032705e-04   2.9463298e-01
   1.9296714e+01   4.6709367e+01   9.9890000e+01  -2.1354496e-02   3.8586759e-02   8.3452061e-03   4.0956909e-01
   1.9302538e+01   4.6707420e+01   1.0004000e+02  -2.1368568e-02   4.2980933e-02   1.8414874e-02   1.4582814e-01
   1.9309482e+01   4.6707422e+01   1.0035000e+02  -2.1415443e-02   3.5810965e-02  -5.2160794e-02   3.2880069e-01
   1.9317826e+01   4.6707420e+01   1.0237000e+02  -2.1475539e-02   5.6920044e-02  -7.6698369e-03   4.1584510e-01
   1.9324764e+01   4.6708807e+01   1.0333000e+02  -2.1436456e-02   2.5520895e-02   1.8167526e-02   5.6546783e-01
   1.9331152e+01   4.6712426e+01   1.0305000e+02  -2.1315962e-02   7.5149560e-03   5.2864764e-02   4.7522335e-01
   1.9326152e+01   4.6716864e+01   1.0223000e+02  -2.1389671e-02  -3.2202441e-02   4.3015943e-02   6.2394453e-01
   1.9321713e+01   4.6721031e+01   1.0116000e+02  -2.1438765e-02  -8.3532099e-03  -5.6736160e-04   6.9831046e-01
   1.9316712e+01   4.6725478e+01   9.9940000e+01  -2.1436002e-02  -2.5928485e-02  -2.5210245e-02   6.7055160e-01
   1.9312539e+01   4.6730759e+01   9.9200000e+01  -2.1419685e-02  -9.0947760e-03  -2.3520693e-02   7.4803824e-01
   1.9310601e+01   4.6735757e+01   9.9030000e+01  -2.1348029e-02   4.1946398e-02  -3.1123018e-02   7.8176708e-01
   1.9309764e+01   4.6741309e+01   9.8250000e+01  -2.1168373e-02   8.4290393e-02  -2.4194922e-02   6.9747682e-01
   1.9306158e+01   4.6745204e+01   9.8360000e+01  -2.0927162e-02   1.1345103e-01   1.1789656e-02   3.8196301e-01
   1.9304764e+01   4.6751864e+01   9.8810000e+01  -2.0688128e-02   5.7917097e-02   1.0903871e-03   4.4592419e-02
   1.9299481e+01   4.6755753e+01   9.7580000e+01  -2.0540999e-02   3.3496348e-02  -8.2134827e-03   8.4900050e-02
   1.9295601e+01   4.6760196e+01   9.7350000e+01  -2.0392802e-02   2.1696978e-02  -2.7932074e-02  -2.5952095e-01
   1.9291706e+01   4.6761590e+01   9.7070000e+01  -2.0333091e-02   1.9274370e-02  -1.2028351e-02  -4.3432066e-01
   1.9288099e+01   4.6768812e+01   9.6990000e+01  -2.0276606e-02  -2.1719253e-02  -3.6646834e-02  -4.5706855e-01
   1.9285042e+01   4.6773254e+01   9.6690000e+01  -2.0214037e-02   3.6562252e-03  -2.5987464e-02  -5.0577762e-01
   1.9282262e+01   4.6778252e+01   9.6980000e+01  -2.0192506e-02  -1.1336255e-02   3.1958456e-03  -1.0636499e-01
   1.9280046e+01   4.6783807e+01   9.7320000e+01  -2.0235675e-02  -2.4153622e-02   2.7579590e-02   2.2892549e-01
