7221	46.80020195	19.28254068	96.710
7222	46.79630822	19.28615218	96.500
7223	46.79297649	19.28337368	97.180
7224	46.79853300	18.99782484	95.480
7225	46.79769363	18.99198327	95.900
7226	46.79714121	18.98504121	95.470
7227	46.79713730	18.97837365	95.510
7228	46.79797017	18.97254327	95.470
7229	46.79908061	18.96532370	96.000
7231	46.79325594	18.97198671	94.970
7232	46.78908313	18.97393108	94.710
7233	46.78491945	18.97615015	95.160
7234	46.78242198	18.98170611	94.090
7235	46.77880691	18.98393674	95.680
7236	46.77408544	18.98643023	95.280
7237	46.77019995	18.98782256	95.170
7238	46.76824929	18.99060033	93.920
7239	46.76547159	18.99476646	93.730
7240	46.76130648	18.99477063	93.460
7241	46.75686248	18.99476199	93.930
7242	46.75297503	18.99226597	94.490
7243	46.74908837	18.99143243	96.140
7244	46.74492255	18.99004968	96.110
7245	46.74074871	18.99060382	95.910
7246	46.73658443	18.99227006	95.950
7247	46.73324828	18.99504731	96.390
7248	46.73352891	18.99893292	95.340
7249	46.73463813	19.00560479	95.980
7250	46.73602784	19.01921149	96.050
7251	46.73741462	19.02532132	94.840
7252	46.73686683	19.03059466	96.520
7253	46.73797404	19.03588059	96.330
7254	46.73408763	19.03449461	96.540
7255	46.72992221	19.03227160	96.770
7256	46.72630555	19.03032347	95.860
7257	46.72297641	19.02671417	93.730
7533	46.63602663	19.01199152	94.660
7534	46.63547076	19.01837823	92.700
7535	46.63492335	19.02394204	93.250
7536	46.63408802	19.03087710	93.160
7537	46.63436774	19.03755053	93.940
7538	46.63547455	19.04142912	93.620
7539	46.63741790	19.04948717	94.550
7540	46.63936087	19.05476382	94.770
7541	46.64158301	19.05115911	95.600
7542	46.64492050	19.04532043	95.090
7543	46.64769992	19.03920680	95.010
7544	46.64992144	19.03449049	94.170
17181	46.77381514	19.39586980	103.330
17182	46.77742702	19.39142789	104.810
17183	46.78103136	19.38643532	103.630
17184	46.78491932	19.38281897	102.620
17185	46.78631027	19.37782465	102.790
17186	46.78908800	19.37226216	101.570
17187	46.79270049	19.36726727	100.850
17188	46.79630817	19.36393529	100.970
17189	46.79992248	19.36142821	102.320
17190	46.80187051	19.36615577	101.160
17191	46.80408935	19.37364965	103.050
17192	46.80631415	19.37893001	104.270
17193	46.80825983	19.38420906	103.660
17194	46.81131010	19.39004583	104.420
17195	46.81436350	19.39475637	105.660
17896	46.78853380	19.36781882	104.090
17897	46.78242353	19.37171124	103.260
17898	46.77853016	19.37420203	103.590
17899	46.77408712	19.37699026	102.460
17900	46.76992131	19.38031654	102.260
17901	46.76547809	19.38004035	102.300
17902	46.76131129	19.38060372	102.270
17903	46.75687059	19.38253971	102.140
17904	46.75297612	19.38226681	102.800
17905	46.74908902	19.38559313	103.860
17906	46.74520107	19.38615764	104.100
17907	46.73992042	19.38615064	104.050
17908	46.73519996	19.38532283	104.460
17909	46.73158843	19.38671322	104.080
17910	46.72658828	19.38615847	104.240
17911	46.72242479	19.38559599	104.440
17912	46.71797420	19.38477019	105.920
17913	46.71297978	19.38226703	106.240
17914	46.70964878	19.38003615	105.410
17915	46.70186765	19.37365929	106.450
17916	46.69825491	19.36920490	105.190
17917	46.69519893	19.36504203	105.300
17918	46.69186393	19.36087801	106.490
17919	46.68825891	19.35671296	106.670
17920	46.68492287	19.35282451	107.660
17921	46.68130854	19.34866049	105.520
17922	46.67770310	19.34448400	105.080
17923	46.67325366	19.34310033	105.200
17924	46.66936485	19.34059606	106.080
17925	46.66603107	19.33559925	104.810
17926	46.66270402	19.33142629	104.050
17927	46.65825649	19.32920789	103.480
17928	46.65464554	19.32699418	104.110
17929	46.65019929	19.32421475	103.640
17930	46.64742257	19.31921048	104.820
17931	46.64408852	19.31392966	104.780
17932	46.64130875	19.31004976	104.530
